gate_txn_id,truck_plate,container_no,customer_id,terminal_id,direction,gate_in_time,gate_out_time,shift_id
73592,E66688,MSKU9227663,6,1,OUT,2026-01-03 20:49:00,2026-01-03 21:35:00,2
73593,C99334,MSCU8356726,9,4,IN,2026-01-03 23:06:00,2026-01-04 00:06:00,3
73594,A12427,HLXU9048431,5,2,OUT,2026-01-03 13:23:00,2026-01-03 14:05:00,1
73595,E42124,MSKU1482527,7,1,IN,2026-01-03 20:44:00,2026-01-03 21:33:00,2
73596,B49759,ONEU2065304,8,3,IN,2026-01-03 12:37:00,2026-01-03 13:33:00,1
73597,F12301,MSCU8135521,5,4,IN,2026-01-03 11:30:00,2026-01-03 12:20:00,1
73598,A49432,HLXU9744388,8,1,IN,2026-01-03 10:19:00,2026-01-03 10:59:00,1
73599,F28653,MSKU5249334,4,2,IN,2026-01-03 09:07:00,2026-01-03 10:49:00,1
73600,B99120,CMAU4060085,9,2,OUT,2026-01-03 23:51:00,2026-01-04 00:15:00,3
73601,D95096,ONEU9711561,1,4,OUT,2026-01-03 06:36:00,2026-01-03 07:02:00,1
73602,D89988,HLXU2621632,2,4,OUT,2026-01-03 14:29:00,2026-01-03 15:18:00,2
73603,E41436,COSU6887636,9,3,IN,2026-01-03 19:32:00,2026-01-03 19:50:00,2
73604,B38297,MSCU9995724,1,3,IN,2026-01-03 07:25:00,2026-01-03 08:01:00,1
73605,B16970,EGLV2931543,9,2,OUT,2026-01-03 22:21:00,2026-01-03 22:41:00,3
73606,C69524,CMAU3910966,2,3,OUT,2026-01-03 05:02:00,2026-01-03 05:59:00,3
73607,A26380,MSKU5892751,1,3,IN,2026-01-03 10:18:00,2026-01-03 11:12:00,1
73608,E23426,COSU9973442,3,3,OUT,2026-01-03 05:17:00,2026-01-03 06:18:00,3
73609,C89999,HLXU8693570,5,2,IN,2026-01-03 11:01:00,2026-01-03 11:46:00,1
73610,A82232,CMAU7550805,2,3,OUT,2026-01-03 07:14:00,2026-01-03 07:55:00,1
73611,A20244,ONEU1117224,4,1,OUT,2026-01-04 20:08:00,2026-01-04 20:27:00,2
73612,C98645,CMAU4502788,3,3,OUT,2026-01-04 06:51:00,2026-01-04 08:03:00,1
73613,E80070,MSCU2277866,8,2,IN,2026-01-04 19:27:00,2026-01-04 20:05:00,2
73614,A58121,CMAU4310474,6,2,OUT,2026-01-04 16:51:00,2026-01-04 18:06:00,2
73615,A60221,CMAU6336146,2,4,OUT,2026-01-04 06:54:00,2026-01-04 07:16:00,1
73616,E67194,EGLV4711714,12,2,IN,2026-01-04 17:51:00,2026-01-04 18:28:00,2
73617,F99309,EGLV4080942,10,2,OUT,2026-01-04 08:20:00,2026-01-04 12:16:00,1
73618,B89014,EGLV1413345,2,3,IN,2026-01-04 07:04:00,2026-01-04 12:01:00,1
73619,B81711,MSKU3412233,2,1,IN,2026-01-04 14:36:00,2026-01-04 14:41:00,2
73620,C74049,MSCU9620937,7,4,OUT,2026-01-04 13:46:00,2026-01-04 14:11:00,1
73621,F87746,MSKU8322577,5,4,OUT,2026-01-04 23:54:00,2026-01-05 01:03:00,3
73622,E97579,HLXU3979451,4,4,IN,2026-01-04 18:03:00,2026-01-04 18:43:00,2
73623,F62339,MSCU5584629,11,1,IN,2026-01-04 20:44:00,2026-01-04 21:27:00,2
73624,A54011,HLXU8004382,9,3,OUT,2026-01-04 21:17:00,2026-01-04 21:53:00,2
73625,E17968,MSKU5214312,6,2,IN,2026-01-04 14:42:00,2026-01-04 15:24:00,2
73626,F33129,MSCU1411697,1,1,IN,2026-01-04 22:03:00,2026-01-04 22:33:00,3
73627,F55543,MSCU3958375,9,2,OUT,2026-01-04 08:14:00,2026-01-04 09:10:00,1
73628,E68303,CMAU9563145,4,4,OUT,2026-01-04 08:51:00,2026-01-04 09:21:00,1
73629,B20851,HLXU2419447,2,3,OUT,2026-01-04 20:20:00,2026-01-04 20:58:00,2
73630,A94306,EGLV8431788,12,2,IN,2026-01-04 05:57:00,2026-01-04 06:20:00,3
73631,A83951,MSKU9451282,8,1,IN,2026-01-04 23:40:00,2026-01-05 00:32:00,3
73632,E94116,HLXU7541226,9,4,IN,2026-01-04 19:44:00,2026-01-04 20:25:00,2
73633,E71447,EGLV2795931,2,2,IN,2026-01-04 23:28:00,2026-01-05 00:05:00,3
73634,B63926,ONEU5595590,9,4,IN,2026-01-04 13:10:00,2026-01-04 13:24:00,1
73635,C25902,CMAU5917452,7,2,OUT,2026-01-04 07:34:00,2026-01-04 08:28:00,1
73636,E66706,MSKU9658439,9,1,OUT,2026-01-04 14:02:00,2026-01-04 14:59:00,2
73637,A64960,MSCU8966870,7,4,IN,2026-01-04 08:19:00,2026-01-04 09:01:00,1
73638,B98822,MSKU1138888,2,1,IN,2026-01-04 20:34:00,2026-01-04 21:05:00,2
73639,D56547,MSKU4541903,9,1,OUT,2026-01-04 15:20:00,2026-01-04 15:41:00,2
73640,B11211,EGLV9934223,12,1,IN,2026-01-04 10:11:00,2026-01-04 10:53:00,1
73641,E49021,ONEU7760919,7,4,OUT,2026-01-04 23:31:00,2026-01-05 00:01:00,3
73642,A44926,EGLV2893835,3,3,OUT,2026-01-04 12:53:00,2026-01-04 14:01:00,1
73643,B92591,CMAU7235127,8,2,OUT,2026-01-04 16:44:00,2026-01-04 17:12:00,2
73644,E86545,CMAU3233315,6,4,OUT,2026-01-04 14:19:00,2026-01-04 15:19:00,2
73645,B73798,HLXU6546879,7,1,OUT,2026-01-04 18:43:00,2026-01-04 20:07:00,2
73646,B24919,EGLV9148013,5,4,IN,2026-01-04 20:11:00,2026-01-04 20:44:00,2
73647,A65791,CMAU3426599,5,4,IN,2026-01-04 15:56:00,2026-01-04 17:13:00,2
73648,D63370,EGLV6887995,4,1,IN,2026-01-04 11:28:00,2026-01-04 12:24:00,1
73649,F92954,CMAU8637058,6,1,IN,2026-01-04 18:41:00,2026-01-04 19:47:00,2
73650,B78312,HLXU9587178,3,1,IN,2026-01-04 21:44:00,2026-01-04 22:20:00,2
73651,D62654,MSKU9064684,7,1,IN,2026-01-04 21:42:00,2026-01-04 22:27:00,2
73652,D79922,MSCU7693537,2,3,IN,2026-01-04 22:15:00,2026-01-04 22:20:00,3
73653,C97165,MSKU2443066,10,4,IN,2026-01-04 06:25:00,2026-01-04 06:51:00,1
73654,E17467,EGLV3877405,8,1,OUT,2026-01-04 06:20:00,2026-01-04 06:45:00,1
73655,B65451,MSCU5949827,5,1,OUT,2026-01-04 08:17:00,2026-01-04 09:10:00,1
73656,B10222,ONEU8994265,3,1,OUT,2026-01-04 21:03:00,2026-01-04 22:09:00,2
73657,F69166,COSU8454984,8,3,IN,2026-01-04 13:11:00,2026-01-04 13:48:00,1
73658,E81582,CMAU1890850,9,3,IN,2026-01-04 14:23:00,2026-01-04 15:02:00,2
73659,D92925,COSU1771744,9,3,OUT,2026-01-04 18:00:00,2026-01-04 18:46:00,2
73660,F25299,HLXU3581172,3,4,IN,2026-01-04 20:59:00,2026-01-04 21:49:00,2
73661,B24826,ONEU8102620,5,3,OUT,2026-01-04 20:26:00,2026-01-04 21:24:00,2
73662,E15688,ONEU7568075,11,2,OUT,2026-01-04 06:05:00,2026-01-04 06:59:00,1
73663,A78490,EGLV2675919,5,4,OUT,2026-01-04 19:28:00,2026-01-04 19:41:00,2
73664,D75571,MSCU1437955,12,4,OUT,2026-01-04 07:37:00,2026-01-04 07:45:00,1
73665,A34247,CMAU8326147,7,1,IN,2026-01-04 22:08:00,2026-01-04 22:41:00,3
73666,D36808,EGLV4774629,10,2,IN,2026-01-04 10:46:00,2026-01-04 11:30:00,1
73667,D56893,MSCU5362609,6,1,OUT,2026-01-04 12:07:00,2026-01-04 13:09:00,1
73668,F81626,MSKU4344446,2,4,OUT,2026-01-04 08:42:00,2026-01-04 09:25:00,1
73669,B51778,ONEU5543369,3,1,OUT,2026-01-04 06:42:00,2026-01-04 07:11:00,1
73670,C82232,COSU2671669,8,1,OUT,2026-01-04 20:57:00,2026-01-04 21:32:00,2
73671,E76067,EGLV5175791,1,1,IN,2026-01-04 10:22:00,2026-01-04 11:10:00,1
73672,A24968,ONEU3331897,4,2,IN,2026-01-04 21:02:00,2026-01-04 21:23:00,2
73673,B21199,CMAU7335144,10,1,IN,2026-01-04 15:26:00,2026-01-04 16:58:00,2
73674,F57650,CMAU4440408,2,3,IN,2026-01-04 15:02:00,2026-01-04 15:56:00,2
73675,A85950,COSU4737233,6,4,IN,2026-01-04 05:15:00,2026-01-04 06:44:00,3
73676,C17721,ONEU6844451,12,2,IN,2026-01-04 19:29:00,2026-01-04 20:23:00,2
73677,B63871,MSKU4913353,5,1,IN,2026-01-04 09:21:00,2026-01-04 10:24:00,1
73678,B67194,CMAU4499254,5,1,OUT,2026-01-04 21:56:00,2026-01-04 22:21:00,2
73679,B86888,COSU8957857,3,4,IN,2026-01-04 23:40:00,2026-01-04 23:49:00,3
73680,D68939,MSKU9520539,2,4,IN,2026-01-04 22:09:00,2026-01-04 22:39:00,3
73681,A28819,HLXU1243294,2,4,OUT,2026-01-04 10:52:00,2026-01-04 11:17:00,1
73682,E36054,CMAU4809036,12,2,IN,2026-01-04 16:23:00,2026-01-04 16:31:00,2
73683,F64703,MSCU9465057,3,3,IN,2026-01-04 21:07:00,2026-01-04 22:16:00,2
73684,B42803,COSU2832189,3,1,OUT,2026-01-04 19:41:00,2026-01-04 20:52:00,2
73685,D50480,COSU4106410,4,3,IN,2026-01-04 07:41:00,2026-01-04 08:07:00,1
73686,F70799,MSKU9896286,9,2,OUT,2026-01-04 07:00:00,2026-01-04 07:50:00,1
73687,D74574,HLXU1256168,3,1,OUT,2026-01-04 21:12:00,2026-01-04 21:24:00,2
73688,E58093,EGLV5209268,9,2,OUT,2026-01-04 05:58:00,2026-01-04 06:31:00,3
73689,D92290,COSU1721826,8,3,OUT,2026-01-04 07:01:00,2026-01-04 07:51:00,1
73690,E16078,CMAU3213007,12,4,OUT,2026-01-04 22:27:00,2026-01-04 23:39:00,3
73691,B45396,HLXU1071279,10,3,IN,2026-01-04 14:55:00,2026-01-04 15:18:00,2
73692,A93435,MSCU9820856,3,1,IN,2026-01-04 23:16:00,2026-01-04 23:51:00,3
73693,F85995,MSCU2846299,1,1,OUT,2026-01-04 08:44:00,2026-01-04 09:27:00,1
73694,A44981,MSKU8172193,12,4,OUT,2026-01-04 11:19:00,2026-01-04 12:25:00,1
73695,B40753,CMAU3799586,11,1,IN,2026-01-04 11:16:00,2026-01-04 11:51:00,1
73696,C65533,MSCU8648028,5,1,OUT,2026-01-04 19:35:00,2026-01-04 20:04:00,2
73697,B13313,ONEU2760736,12,1,OUT,2026-01-04 22:30:00,2026-01-04 23:12:00,3
73698,F58239,MSKU1008898,9,3,OUT,2026-01-04 17:33:00,2026-01-04 18:27:00,2
73699,A60390,EGLV9752317,5,4,IN,2026-01-04 16:55:00,2026-01-04 17:18:00,2
73700,D29917,COSU4973699,1,4,IN,2026-01-04 07:30:00,2026-01-04 08:42:00,1
73701,C33153,EGLV8862635,4,1,IN,2026-01-04 20:40:00,2026-01-04 21:25:00,2
73702,A57369,HLXU9448224,11,1,OUT,2026-01-04 16:23:00,2026-01-04 17:11:00,2
73703,D55213,CMAU2724825,4,1,OUT,2026-01-04 18:27:00,2026-01-04 19:13:00,2
73704,E86101,HLXU9592268,1,4,IN,2026-01-04 21:14:00,2026-01-04 22:21:00,2
73705,A18856,MSKU4244998,9,3,IN,2026-01-04 06:29:00,2026-01-04 07:25:00,1
73706,A62673,CMAU6271000,12,1,OUT,2026-01-04 21:11:00,2026-01-04 21:40:00,2
73707,D10343,MSCU8298676,11,3,IN,2026-01-04 22:43:00,2026-01-05 00:03:00,3
73708,F77116,MSCU6902720,11,2,IN,2026-01-04 14:11:00,2026-01-04 14:26:00,2
73709,A95877,EGLV6797709,9,1,OUT,2026-01-04 13:48:00,2026-01-04 14:35:00,1
73710,B90822,EGLV2218665,6,3,OUT,2026-01-04 05:13:00,2026-01-04 05:30:00,3
73711,F68162,HLXU6275210,9,3,OUT,2026-01-04 18:33:00,2026-01-04 19:18:00,2
73712,A94594,HLXU3418896,3,1,OUT,2026-01-04 23:56:00,2026-01-05 00:40:00,3
73713,D42028,EGLV1290237,4,2,OUT,2026-01-04 22:04:00,2026-01-04 22:42:00,3
73714,C80471,MSKU2084001,12,4,OUT,2026-01-04 09:15:00,2026-01-04 10:30:00,1
73715,E78000,ONEU2275140,11,2,OUT,2026-01-04 21:04:00,2026-01-04 21:42:00,2
73716,F65623,ONEU2122675,3,2,IN,2026-01-04 13:32:00,2026-01-04 14:30:00,1
73717,B40154,CMAU6901941,12,3,OUT,2026-01-04 09:36:00,2026-01-04 10:02:00,1
73718,D95061,MSCU8853047,10,3,IN,2026-01-04 19:38:00,2026-01-04 19:51:00,2
73719,F37973,ONEU1202309,11,3,OUT,2026-01-04 20:44:00,2026-01-04 20:49:00,2
73720,C19793,ONEU3223626,3,4,IN,2026-01-04 12:16:00,2026-01-04 12:35:00,1
73721,A42828,ONEU2741881,1,2,OUT,2026-01-04 12:07:00,2026-01-04 12:57:00,1
73722,E12387,MSKU4989244,3,4,OUT,2026-01-04 09:05:00,2026-01-04 09:10:00,1
73723,A14354,EGLV7234971,9,3,IN,2026-01-04 09:21:00,2026-01-04 10:23:00,1
73724,B94906,ONEU2087842,4,2,OUT,2026-01-04 12:40:00,2026-01-04 12:52:00,1
73725,A18887,EGLV2796612,6,1,IN,2026-01-04 16:36:00,2026-01-04 16:58:00,2
73726,C92192,COSU8615796,2,4,OUT,2026-01-04 11:50:00,2026-01-04 12:16:00,1
73727,C25795,MSCU5175456,1,4,IN,2026-01-04 06:54:00,2026-01-04 08:24:00,1
73728,F89026,EGLV6143440,8,1,IN,2026-01-04 17:39:00,2026-01-04 18:02:00,2
73729,F38924,CMAU1906316,12,2,OUT,2026-01-04 23:40:00,2026-01-05 00:38:00,3
73730,C12940,COSU3030180,7,4,OUT,2026-01-04 11:08:00,2026-01-04 11:36:00,1
73731,A42116,CMAU6024762,1,1,OUT,2026-01-04 21:13:00,2026-01-04 21:55:00,2
73732,F40755,HLXU6829540,10,1,OUT,2026-01-04 20:56:00,2026-01-04 22:05:00,2
73733,F14875,EGLV7441652,8,1,IN,2026-01-04 09:51:00,2026-01-04 10:10:00,1
73734,A87822,CMAU5773741,4,2,IN,2026-01-04 10:34:00,2026-01-04 11:05:00,1
73735,B67057,HLXU3039487,7,1,IN,2026-01-04 18:17:00,2026-01-04 18:48:00,2
73736,F41675,COSU4147593,2,1,IN,2026-01-04 06:42:00,2026-01-04 07:15:00,1
73737,A59509,HLXU5405838,3,4,OUT,2026-01-04 18:43:00,2026-01-04 19:03:00,2
73738,C30690,COSU6766696,12,2,IN,2026-01-04 13:00:00,2026-01-04 14:24:00,1
73739,D76037,CMAU2977135,9,4,IN,2026-01-04 08:33:00,2026-01-04 09:34:00,1
73740,E31682,EGLV6003302,12,3,IN,2026-01-04 21:23:00,2026-01-04 22:22:00,2
73741,B69098,HLXU1868318,10,2,OUT,2026-01-04 12:15:00,2026-01-04 12:58:00,1
73742,F69786,MSKU3639942,6,3,IN,2026-01-04 16:40:00,2026-01-04 16:57:00,2
73743,E42046,MSKU6600425,7,4,OUT,2026-01-04 18:50:00,2026-01-04 19:56:00,2
73744,C86813,MSKU6480692,8,4,IN,2026-01-04 14:24:00,2026-01-04 14:44:00,2
73745,B75107,MSKU8570741,5,3,OUT,2026-01-04 18:37:00,2026-01-04 19:38:00,2
73746,F64416,CMAU2958337,1,1,OUT,2026-01-04 17:51:00,2026-01-04 18:44:00,2
73747,C29703,HLXU7267914,9,2,IN,2026-01-04 17:53:00,2026-01-04 18:23:00,2
73748,C35962,HLXU3867109,1,3,OUT,2026-01-04 07:35:00,2026-01-04 08:04:00,1
73749,A57571,HLXU2859792,2,2,IN,2026-01-04 15:55:00,2026-01-04 17:01:00,2
73750,C51374,COSU3317003,6,3,OUT,2026-01-04 21:26:00,2026-01-04 22:29:00,2
73751,A15570,ONEU1787396,6,3,IN,2026-01-04 09:53:00,2026-01-04 11:04:00,1
73752,C39714,EGLV4366860,4,4,IN,2026-01-04 11:42:00,2026-01-04 12:43:00,1
73753,E27319,COSU5066572,6,3,OUT,2026-01-04 17:05:00,2026-01-04 17:41:00,2
73754,A14445,MSKU1865409,4,2,IN,2026-01-04 08:09:00,2026-01-04 08:41:00,1
73755,D68157,COSU1175602,6,2,OUT,2026-01-04 17:46:00,2026-01-04 17:58:00,2
73756,E27071,CMAU2390169,11,2,OUT,2026-01-04 16:59:00,2026-01-04 18:10:00,2
73757,A58679,MSCU4056326,2,1,OUT,2026-01-04 06:38:00,2026-01-04 07:42:00,1
73758,C86656,COSU1210119,3,4,OUT,2026-01-04 08:21:00,2026-01-04 08:57:00,1
73759,F88050,EGLV7238842,3,4,OUT,2026-01-04 23:18:00,2026-01-04 23:41:00,3
73760,E17246,MSKU2251565,9,2,IN,2026-01-04 12:16:00,2026-01-04 13:40:00,1
73761,C66482,ONEU7984508,7,1,OUT,2026-01-04 08:03:00,2026-01-04 08:33:00,1
73762,E20323,COSU1870123,3,4,IN,2026-01-04 13:08:00,2026-01-04 13:48:00,1
73763,F18155,HLXU3220813,2,2,IN,2026-01-04 19:12:00,2026-01-04 20:05:00,2
73764,B69951,ONEU7452385,10,4,IN,2026-01-04 23:18:00,2026-01-05 00:07:00,3
73765,D43676,MSCU8544554,8,1,OUT,2026-01-04 06:25:00,2026-01-04 06:52:00,1
73766,F74861,ONEU5444093,12,4,IN,2026-01-04 05:55:00,2026-01-04 06:49:00,3
73767,A14597,ONEU7308030,5,2,IN,2026-01-04 13:07:00,2026-01-04 13:54:00,1
73768,B55300,CMAU5635595,5,1,IN,2026-01-04 06:35:00,2026-01-04 07:44:00,1
73769,C57303,MSKU9053358,3,3,OUT,2026-01-04 08:03:00,2026-01-04 08:57:00,1
73770,E71522,COSU6503585,7,2,OUT,2026-01-04 22:01:00,2026-01-04 22:43:00,3
73771,E82104,COSU4408758,2,3,IN,2026-01-04 20:01:00,2026-01-04 20:13:00,2
73772,F67640,ONEU8931188,6,3,OUT,2026-01-04 21:46:00,2026-01-04 22:27:00,2
73773,D61645,MSCU3382554,12,1,OUT,2026-01-04 11:34:00,2026-01-04 12:10:00,1
73774,C38119,MSCU3953437,5,2,OUT,2026-01-04 11:26:00,2026-01-04 12:29:00,1
73775,A16272,EGLV3478741,11,1,OUT,2026-01-04 09:15:00,2026-01-04 10:00:00,1
73776,F46447,MSCU5840613,4,2,OUT,2026-01-04 16:08:00,2026-01-04 16:46:00,2
73777,B24231,EGLV3243543,2,4,OUT,2026-01-04 17:37:00,2026-01-04 17:46:00,2
73778,B16606,EGLV1754319,3,2,IN,2026-01-04 05:34:00,2026-01-04 06:38:00,3
73779,A11451,CMAU9257632,3,1,OUT,2026-01-04 19:50:00,2026-01-04 20:31:00,2
73780,E49993,COSU2008059,11,1,IN,2026-01-04 07:29:00,2026-01-04 08:23:00,1
73781,E84170,EGLV5407688,7,4,IN,2026-01-04 07:57:00,2026-01-04 08:48:00,1
73782,C24908,CMAU9881183,1,4,IN,2026-01-04 12:46:00,2026-01-04 13:34:00,1
73783,F18283,MSCU9935656,10,2,IN,2026-01-04 16:38:00,2026-01-04 17:28:00,2
73784,F77740,ONEU7609630,4,4,IN,2026-01-04 18:33:00,2026-01-04 19:59:00,2
73785,A29409,HLXU1301936,9,1,OUT,2026-01-04 13:39:00,2026-01-04 14:39:00,1
73786,F13680,ONEU7075379,7,4,IN,2026-01-04 12:00:00,2026-01-04 12:05:00,1
73787,A60426,CMAU5577261,12,3,OUT,2026-01-04 19:44:00,2026-01-04 20:51:00,2
73788,F12713,MSCU6117068,12,2,OUT,2026-01-04 21:53:00,2026-01-04 22:44:00,2
73789,C62361,EGLV1808912,3,2,OUT,2026-01-05 16:40:00,2026-01-05 17:20:00,2
73790,A55368,CMAU9702488,9,1,IN,2026-01-05 21:51:00,2026-01-05 22:04:00,2
73791,F44578,MSKU6419953,12,4,OUT,2026-01-05 12:53:00,2026-01-05 13:16:00,1
73792,A88139,CMAU4590064,12,3,OUT,2026-01-05 15:51:00,2026-01-05 16:52:00,2
73793,E43518,COSU3786475,5,4,OUT,2026-01-05 15:01:00,2026-01-05 16:05:00,2
73794,B16584,EGLV9728952,6,4,IN,2026-01-05 16:49:00,2026-01-05 17:32:00,2
73795,F98522,ONEU3834998,1,1,IN,2026-01-05 18:19:00,2026-01-05 18:59:00,2
73796,C82015,MSCU2452991,5,3,IN,2026-01-05 18:53:00,2026-01-05 19:46:00,2
73797,C99781,MSCU8236756,7,3,IN,2026-01-05 17:10:00,2026-01-05 18:11:00,2
73798,F92827,MSCU2402040,7,4,OUT,2026-01-05 05:00:00,2026-01-05 06:09:00,3
73799,D43833,CMAU1049936,8,1,IN,2026-01-05 07:47:00,2026-01-05 09:14:00,1
73800,E20295,CMAU1128559,9,3,OUT,2026-01-05 16:19:00,2026-01-05 17:01:00,2
73801,D55052,MSCU7826785,4,4,IN,2026-01-05 22:38:00,2026-01-05 23:45:00,3
73802,E70864,MSKU1224423,1,1,IN,2026-01-05 10:08:00,2026-01-05 10:39:00,1
73803,C68499,HLXU6916982,3,3,OUT,2026-01-05 10:07:00,2026-01-05 10:54:00,1
73804,B15973,HLXU3657894,11,4,IN,2026-01-05 12:43:00,2026-01-05 13:43:00,1
73805,C29309,ONEU8269658,4,4,OUT,2026-01-05 14:35:00,2026-01-05 15:21:00,2
73806,B12451,COSU9970486,7,2,OUT,2026-01-05 20:54:00,2026-01-05 21:40:00,2
73807,E35019,CMAU7717885,7,3,OUT,2026-01-05 10:52:00,2026-01-05 11:07:00,1
73808,A82148,HLXU1508221,11,1,OUT,2026-01-05 05:31:00,2026-01-05 06:30:00,3
73809,B71684,HLXU9654325,4,3,OUT,2026-01-05 20:45:00,2026-01-05 21:07:00,2
73810,F26410,EGLV2683784,12,2,OUT,2026-01-05 20:39:00,2026-01-05 21:46:00,2
73811,E24740,MSKU4472716,2,3,IN,2026-01-05 08:26:00,2026-01-05 09:14:00,1
73812,B32358,MSKU8968903,2,3,OUT,2026-01-05 20:47:00,2026-01-05 21:33:00,2
73813,E61136,HLXU8890929,2,1,IN,2026-01-05 20:31:00,2026-01-05 21:49:00,2
73814,D69715,ONEU4815053,4,1,IN,2026-01-05 09:20:00,2026-01-05 10:13:00,1
73815,E60069,CMAU4811229,6,1,OUT,2026-01-05 18:15:00,2026-01-05 18:49:00,2
73816,D90585,MSKU6404226,12,1,OUT,2026-01-05 16:59:00,2026-01-05 18:18:00,2
73817,A19140,HLXU7682960,12,1,IN,2026-01-05 15:45:00,2026-01-05 16:24:00,2
73818,F95783,MSKU8676449,4,1,OUT,2026-01-05 19:44:00,2026-01-05 19:56:00,2
73819,F58779,ONEU8675788,11,4,OUT,2026-01-05 17:32:00,2026-01-05 17:49:00,2
73820,A47911,MSKU7740677,7,3,OUT,2026-01-05 14:48:00,2026-01-05 15:27:00,2
73821,A60582,MSCU3405684,6,2,OUT,2026-01-05 19:29:00,2026-01-05 20:46:00,2
73822,C15287,HLXU4569435,4,3,OUT,2026-01-05 22:43:00,2026-01-05 23:41:00,3
73823,B85453,MSKU4665218,4,4,OUT,2026-01-05 22:36:00,2026-01-06 03:43:00,3
73824,E11228,HLXU5519501,9,4,OUT,2026-01-05 22:52:00,2026-01-05 23:21:00,3
73825,C19200,CMAU2002053,3,2,IN,2026-01-05 09:33:00,2026-01-05 09:40:00,1
73826,A11299,MSKU4123221,8,3,IN,2026-01-05 12:20:00,2026-01-05 13:20:00,1
73827,A48236,MSCU2070940,6,4,IN,2026-01-05 21:28:00,2026-01-05 22:58:00,2
73828,E56157,HLXU7805571,5,3,IN,2026-01-05 06:12:00,2026-01-05 06:52:00,1
73829,E17172,MSCU8945467,5,4,IN,2026-01-05 20:12:00,2026-01-05 20:55:00,2
73830,F87376,EGLV6637298,3,4,IN,2026-01-05 18:53:00,2026-01-05 19:54:00,2
73831,F31123,COSU3535293,1,4,IN,2026-01-05 23:12:00,2026-01-06 00:02:00,3
73832,C67370,COSU7113170,10,2,IN,2026-01-05 23:03:00,2026-01-05 23:56:00,3
73833,D33421,COSU5673517,2,3,OUT,2026-01-05 12:50:00,2026-01-05 14:00:00,1
73834,B24443,CMAU7677205,3,1,OUT,2026-01-05 16:05:00,2026-01-05 16:11:00,2
73835,D99002,MSKU6726234,11,1,IN,2026-01-05 05:40:00,2026-01-05 06:12:00,3
73836,F67325,MSKU3339508,7,3,OUT,2026-01-05 11:50:00,2026-01-05 12:35:00,1
73837,F54993,ONEU5380104,9,1,OUT,2026-01-05 12:03:00,2026-01-05 13:01:00,1
73838,E64154,COSU3801619,6,3,IN,2026-01-05 11:19:00,2026-01-05 12:07:00,1
73839,A60734,CMAU3402639,6,1,OUT,2026-01-05 06:40:00,2026-01-05 07:22:00,1
73840,A23322,MSKU6644014,12,2,OUT,2026-01-05 09:36:00,2026-01-05 09:48:00,1
73841,A81124,MSCU7478935,1,2,IN,2026-01-05 05:44:00,2026-01-05 06:39:00,3
73842,B61898,COSU7847032,6,2,IN,2026-01-05 14:35:00,2026-01-05 15:15:00,2
73843,B69592,EGLV5189551,7,3,OUT,2026-01-05 13:22:00,2026-01-05 14:36:00,1
73844,D89614,CMAU4734443,9,3,OUT,2026-01-05 17:44:00,2026-01-05 22:57:00,2
73845,E48443,MSKU3472281,2,4,OUT,2026-01-05 08:04:00,2026-01-05 08:27:00,1
73846,A81547,EGLV3353368,5,2,OUT,2026-01-05 10:48:00,2026-01-05 11:32:00,1
73847,A35189,MSKU7621276,1,1,OUT,2026-01-05 10:47:00,2026-01-05 11:43:00,1
73848,F45569,CMAU5131579,12,2,OUT,2026-01-05 09:17:00,2026-01-05 09:44:00,1
73849,D63834,HLXU5032382,11,3,IN,2026-01-05 23:41:00,2026-01-06 00:18:00,3
73850,F46862,HLXU9707833,12,2,OUT,2026-01-05 09:44:00,2026-01-05 10:12:00,1
73851,A78462,MSKU5617989,6,4,OUT,2026-01-05 07:04:00,2026-01-05 07:46:00,1
73852,D29063,CMAU3772489,10,3,IN,2026-01-05 11:25:00,2026-01-05 12:19:00,1
73853,B59543,MSCU5428456,8,3,IN,2026-01-05 08:05:00,2026-01-05 08:52:00,1
73854,F96132,COSU6916684,2,3,IN,2026-01-05 21:01:00,2026-01-05 22:15:00,2
73855,F54543,HLXU9955134,9,1,IN,2026-01-05 09:20:00,2026-01-05 10:07:00,1
73856,A50758,HLXU1053914,2,1,IN,2026-01-05 13:55:00,2026-01-05 14:55:00,1
73857,E69133,MSCU8733029,4,3,IN,2026-01-05 23:36:00,2026-01-06 00:35:00,3
73858,C45525,COSU5448716,10,2,IN,2026-01-05 18:23:00,2026-01-05 18:51:00,2
73859,D83413,MSCU3277796,2,4,OUT,2026-01-05 21:31:00,2026-01-05 22:18:00,2
73860,D41006,CMAU6721869,5,3,IN,2026-01-05 14:28:00,2026-01-05 15:21:00,2
73861,C95837,MSCU6358102,8,4,OUT,2026-01-05 15:24:00,2026-01-05 16:08:00,2
73862,B51158,COSU9683732,1,4,IN,2026-01-05 10:23:00,2026-01-05 10:53:00,1
73863,A68389,MSCU6120539,12,3,IN,2026-01-05 21:47:00,2026-01-05 22:17:00,2
73864,B96746,HLXU5287443,5,3,OUT,2026-01-05 18:53:00,2026-01-05 19:22:00,2
73865,A83713,MSKU8486755,6,2,OUT,2026-01-05 08:56:00,2026-01-05 09:22:00,1
73866,D50903,MSCU4964403,7,2,OUT,2026-01-05 07:44:00,2026-01-05 08:01:00,1
73867,C96853,MSKU4010139,12,1,IN,2026-01-05 21:00:00,2026-01-05 22:25:00,2
